app_id,name,date_release,price,description,languages,image_url,web_url,platform_windows,platform_mac,platform_linux,developers,categories,genres,rating
24,Brawlhalla,"Oct 17, 2017",0.0,"Brawlhalla : History's greatest warriors brawl to prove who's the best in an epic test of strength and skill. These slugfests are salted with powerful weapons and gadgets. Every weapon you pick up changes your style of play Brawlhalla is a free 2D platform fighting game that supports up to 8 local or online players with full cross-play for PC, PS5, PS4, Xbox Series X|S, Xbox One, Nintendo Switch, iOS and Android! Features: Online Ranked 1v1 - Climb the ranked ladder from Tin up to Platinum and beyond! Matches you against players near your skill level. Online Ranked 2v2 - Climb the ranked ladder with a friend! Matches you and a partner against teams near you skill level. Your friend can be online or right next to you. 4 Player Online Free for All - Casual matches where four fighters enter, but only one can win. Cross-play Custom Rooms - Invite up to 8 friends on PC, PS5, PS4, Xbox Series X|S, Xbox One, Nintendo Switch, iOS, Android, or Locally to a huge variety of custom matches: 4v4s, 1v3, 2v2, FFA, and much more. Many Game Modes - Mix things up with Brawlball, Bombsketball, Capture the Flag, Kung-Foot, and many more fun party game modes. The Training Room - Practice combos and setups inside the Training Room! Look at detailed frame data, hitboxes, hurtboxes, and sharpen your skills. Plus: Best-in-class spectating, match recording and replay. Dozens of maps. Single player tournament mode. An online brawl-of-the-week. Experimental mode. Millions of players for fast matchmaking. Regional servers for low-latency online play. Frequent updates. Tons of esports events and tournaments. Excellent support for keyboard and controllers. Career history and cool progress rewards. Ranked seasons. Friendly devs. Fun, fair free-to-play. And much more. How we do Free to Play Brawlhalla will always be 100% free to play with no pay-to-win advantages and no in-game purchases to keep you from the action. Everything you can buy with real money is cosmetic (such as character skins, podiums, and KO effects) and none of them effect gameplay. The Legend Rotation of nine free to play characters changes every week, and you can earn gold to unlock more Legends by playing any online game mode. You can also check out our “All Legends Pack” that immediately unlocks every character we’ve ever made, and ever will make. Forever. Everything in the “Legends” tab in the in-game store would be yours to have. Note that this doesn’t unlock Crossovers. Here's what you can expect from Brawlhalla Weekly patches and updates. Online, custom, ranked, and local play modes. Over 50 Legends (and counting) to chose from and a free 9 character weekly rotation, unlockable with gold earned through playing the game. Loads of stages to fight on. Unique signature moves, weapon combinations and stats for each character. Ranked seasons every three months with seasonal rewards for playing ranked. A constant stream of new features, balance tweaks and Legends to make the game better and better. Excited Devs active everywhere eagerly listening to what you think! Our eternal thanks (you're our favorite). We’re always listening to community feedback and value what players are telling us. Throughout Early Access the Brawlhalla community helped steer the direction of development multiple times to make Brawlhalla the best it can be. That will remain the same as we continue to improve, expand, and adjust Brawlhalla based on community feedback post-launch.","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese']",https://cdn.akamai.steamstatic.com/steam/apps/291550/header.jpg?t=1656346741,http://www.brawlhalla.com,True,True,False,Blue Mammoth Games,"singleplayer,multiplayer,pvp,onlinepvp,sharedsplitscreenpvp,coop,onlinecoop,sharedsplitscreencoop,sharedsplitscreen,crossplatformmultiplayer,steamachievements,fullcontrollersupport,steamtradingcards,remoteplayonphone,remoteplayontablet,remoteplayontv,remoteplaytogether","action,f2p,indie",0.840903428
25,The Witcher 3: Wild Hunt,"May 18, 2015",39.99,"The Witcher: Wild Hunt is a story-driven open world RPG set in a visually stunning fantasy universe full of meaningful choices and impactful consequences. In The Witcher, you play as professional monster hunter Geralt of Rivia tasked with finding a child of prophecy in a vast open world rich with merchant cities, pirate islands, dangerous mountain passes, and forgotten caverns to explore. KEY FEATURES PLAY AS A HIGHLY TRAINED MONSTER SLAYER FOR HIRE Trained from early childhood and mutated to gain superhuman skills, strength and reflexes, witchers are a counterbalance to the monster-infested world in which they live. Gruesomely destroy foes as a professional monster hunter armed with a range of upgradeable weapons, mutating potions and combat magic. Hunt down a wide range of exotic monsters — from savage beasts prowling the mountain passes, to cunning supernatural predators lurking in the shadows of densely populated towns. Invest your rewards to upgrade your weaponry and buy custom armour, or spend them away in horse races, card games, fist fighting, and other pleasures the night brings. EXPLORE A MORALLY INDIFFERENT FANTASY OPEN WORLD Built for endless adventure, the massive open world of The Witcher sets new standards in terms of size, depth and complexity. Traverse a fantastical open world: explore forgotten ruins, caves and shipwrecks, trade with merchants and dwarven smiths in cities, and hunt across the open plains, mountains and seas. Deal with treasonous generals, devious witches and corrupt royalty to provide dark and dangerous services. Make choices that go beyond good &amp; evil, and face their far-reaching consequences. CHASE DOWN THE CHILD OF PROPHECY Take on the most important contract to track down the child of prophecy, a key to save or destroy this world. In times of war, chase down the child of prophecy, a living weapon foretold by ancient elven legends. Struggle against ferocious rulers, spirits of the wilds and even a threat from beyond the veil – all hell-bent on controlling this world. Define your destiny in a world that may not be worth saving. FULLY REALIZED NEXT GENERATION Built exclusively for next generation hardware, the REDengine 3 renders the world of The Witcher visually nuanced and organic, a real true to life fantasy. Dynamic weather systems and day/night cycles affect how the citizens of the towns and the monsters of the wilds behave. Rich with storyline choices in both main and subplots, this grand open world is influenced by the player unlike ever before.","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Czech', 'Hungarian', 'Japanese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Traditional Chinese', 'Turkish', 'Simplified Chinese']",https://cdn.akamai.steamstatic.com/steam/apps/292030/header.jpg?t=1646996408,http://www.thewitcher.com,True,False,False,CD PROJEKT RED,"singleplayer,steamachievements,fullcontrollersupport,steamtradingcards,steamcloud,remoteplayontablet,remoteplayontv",rpg,0.961073997
26,Unturned,"Jul 7, 2017",0.0,"STAY UNTURNED You're one of the few not yet turned zombie. Keeping it that way will be a challenge. Go in guns blazing and attract the attention of everything, living and dead. Take a subtle approach sneaking around and making use of distractions. Confront and learn to counter special abilities ranging from invisibility to fire breathing to lightning attacks. STRUGGLE AGAINST NATURE Zombies aside nature does plenty to make life hard. Forage wild fruits and vegetables. Hunt animals for pelts and meat, or in some hostile environments become the prey. Fish for food and garbage. Plant a crop and make sure it gets rain. Seek warmth and take shelter from blizzards. DEAL WITH OTHER PLAYERS Friend or foe there's a lot of interesting people online. Arrest bandits with handcuffs and blindfold them as a non-lethal strategy. Fight with every kind of weapon under the sun - swords, machine guns, snipers, missiles, landmines - you name it. Raid enemy encampments using charges and detonators and steal their loot. For pure PvP play arena mode in a last man standing battle to the death, or PvE for peaceful cooperation. Roleplay servers encourage everyone to stay in character and tell a story together. HELP THE NEW SOCIETY Plenty to do even if you're offline or going solo. Meet, talk and trade with NPCs. Complete quests to aid NPCs and progress the story. Fend off waves of the undead to clear hordes. Secure airdropped supplies. Gear up with gasmasks to scout radioactive deadzones. FORTIFY YOUR STRONGHOLD Somewhere to kick back and chillax or a hideout to direct your gang, whatever floats your boat (in this case sometimes literally). Build with barricades, furniture, traps, machinery and more. Board up the windows of existing structures to survive the night. Craft an entirely new structure from supplies you collect. Turn your vehicle into a moving fortress by building on it. TRAVEL BY LAND, AIR AND SEA Roll out in style with a fully stocked garage. Land vehicles including tanks, quads and snowmobiles. Air vehicles from helicopters to seaplanes to fighter jets. Sea vehicles such as jetskis and hovercraft. Maintain your vehicles with tires, batteries and fuel. EXPLORE MASSIVE WORLDS With 5 officially developed and 1 curated community created sandbox map there's a wide variety of locations to discover: Prince Edward Island (PEI) The Yukon Washington Russia Hawaii Germany MOD EVERYTHING From the ground up Unturned was designed for modding. Download player created content ranging from guns to vehicles to huge levels from the workshop, and upload your own. Build custom maps using the in-game level editor. All of the official maps were created with the same free public tools and their assets are open for you to use. Write plugins using built-in or strong third party systems. Get your apparel and skins upvoted in the workshop for consideration to be accepted and sold. Team up with other modders and put together your own update for consideration to be officially adopted. NEAT STUFF I think these features are neat and they didn't fit anywhere else. There's many more I want to include but for brevity's sake: Most objects can be destroyed to create new pathways. For immersion you can pick a frequency and use two-way radios to communicate with your squad rather than external voice chat programs.",['English'],https://cdn.akamai.steamstatic.com/steam/apps/304930/header.jpg?t=1642457764,http://smartlydressedgames.com/,True,True,True,Smartly Dressed Games,"singleplayer,multiplayer,pvp,onlinepvp,lanpvp,coop,onlinecoop,lancoop,steamachievements,steamtradingcards,steamworkshop,inapppurchases,steamcloud,valveanticheatenabled,stats,includesleveleditor,remoteplayontablet","action,adventure,casual,f2p,indie",0.91461817
27,Don't Starve Together,"Apr 21, 2016",14.99,"Fight, Farm, Build and Explore Together in the standalone multiplayer expansion to the uncompromising wilderness survival game, Don't Starve. Enter a strange and unexplored world full of odd creatures, hidden dangers, and ancient secrets. Gather resources to craft items and build structures that match your survival style. Play your way as you unravel the mysteries of 'The Constant'. Cooperate with your friends in a private game, or find new friends online. Work with other players to survive the harsh environment, or strike out on your own. Do whatever it takes, but most importantly, Don't Starve.","['English', 'Simplified Chinese']",https://cdn.akamai.steamstatic.com/steam/apps/322330/header_alt_assets_31.jpg?t=1656607265,http://www.dontstarvegame.com,True,True,True,Klei Entertainment,"singleplayer,multiplayer,pvp,onlinepvp,lanpvp,coop,onlinecoop,lancoop,fullcontrollersupport,steamtradingcards,steamworkshop,inapppurchases,remoteplayonphone,remoteplayontablet,remoteplayontv","adventure,indie,simulation",0.961175979
28,ARK: Survival Evolved,"Aug 27, 2017",29.99,"As a man or woman stranded naked, freezing and starving on the shores of a mysterious island called ARK, you must hunt, harvest resources, craft items, grow crops, research technologies, and build shelters to withstand the elements. Use your cunning and resources to kill or tame &amp; breed the leviathan dinosaurs and other primeval creatures roaming the land, and team up with or prey on hundreds of other players to survive, dominate... and escape! Dinosaurs, Creatures, &amp; Breeding! -- over 100+ creatures can be tamed using a challenging capture-&amp;-affinity process, involving weakening a feral creature to knock it unconscious, and then nursing it back to health with appropriate food. Once tamed, you can issue commands to your tames, which it may follow depending on how well you’ve tamed and trained it. Tames, which can continue to level-up and consume food, can also carry Inventory and Equipment such as Armor, carry prey back to your settlement depending on their strength, and larger tames can be ridden and directly controlled! Fly a Pterodactyl over the snow-capped mountains, lift allies over enemy walls, race through the jungle with a pack of Raptors, tromp through an enemy base along a gigantic brontosaurus, or chase down prey on the back of a raging T-Rex! Take part in a dynamic ecosystem life-cycle with its own predator &amp; prey hierarchies, where you are just one creature among many species struggling for dominance and survival. Tames can also be mated with the opposite gender, to selectively breed successive generations using a trait system based on recombinant genetic inheritance. This process includes both egg-based incubation and mammalian gestation lifecycles! Or put more simply, raise babies! You must eat and drink to survive, with different kinds of plants &amp; meat having different nutritional properties, including human meat. Ensuring a supply of fresh water to your home and inventory is a pressing concern. All physical actions come at a cost of food and water, long-distance travel is fraught with subsistence peril! Inventory weight makes you move slower, and the day/night cycle along with randomized weather patterns add another layer of challenge by altering the temperature of the environment, causing you to hunger or thirst more quickly. Build a fire or shelter, and craft a large variety of customizable clothing &amp; armors, to help protect yourself against locational damage &amp; extreme temperatures using the dynamic indoor/outdoor insulation calculation system! By chopping down forests full of trees and mining metal and other precious resources, you can craft the parts to build massive multi-leveled structures composed of complex snap-linked parts, including ramps, beams, pillars, windows, doors, gates, remote gates, trapdoors, water pipes, faucets, generators, wires and all manner of electrical devices, and ladders among many other types. Structures have a load system to fall apart if enough support has been destroyed, so reinforcing your buildings is important. All structures and items can be painted to customize the look of your home, as well as placing dynamically per-pixel paintable signs, textual billboards, and other decorative objects. Shelter reduces the extremes of weather and provides security for yourself and your stash! Weapons, clothing &amp; armor gear can also be painted to express your own visual style. Pick seeds from the wild vegetation around you, plant them in plots that you lay down, water them and nurture them with fertilizer (everything poops after consuming calories, which can then be composted, and some fertilizer is better than others). Tend to your crops and they will grow to produce delicious and rare fruits, which can also be used to cook a plethora of logical recipes and make useful tonics! Explore to find the rarest of plant seeds that have the most powerful properties! Vegetarians &amp; vegans can flourish, and it will be possible to master and conquer the ARK in a non-violent manner! By bringing sufficient rare sacrificial items to special Summon locations, you can capture the attention of the one of the ARK’s god-like mythical creatures, who will arrive for battle. These gargantuan monstrosities provide an end-game goal for the most experienced groups of players and their armies of tames, and will yield extremely valuable progression items if they are defeated. Create a Tribe and add your friends to it, and all your tames can be commanded by and allied to anyone in your Tribe. Your Tribe will also be able to respawn at any of your home spawn points. Promote members to Tribe Admins to reduce the burden of management. Distribute key items and pass-codes to provide access your shared village! All items are crafted from Blueprints that have variable statistics and qualities, and require corresponding resources. More remote and harsh locales across the ARK tend to have better resources, including the tallest mountains, darkest caves, and depths of the ocean! Level-Up your player character by gaining experience through performance actions, Level-Up your tames, and learn new 'Engrams' to be able to craft Items from memory without the use of blueprints, even if you die! Customize the underlying physical look of your character with hair, eye, and skin tones, along with an array of body proportion modifiers. As you explore the vast ARK, you'll find clues left by other Survivors who have made the ARK their home in ages past, in the form of collectible detailed 3D 'Explorer Notes'. By uncovering all of these, you can begin to piece together the true nature of the ARK, and discover its purpose! Everything you craft has durability and will wear-out from extended use if not repaired, and when you leave the game, your character remains sleeping in the persistent world. Your inventory physically exists in boxes or on your character in the world. Everything can be looted &amp; stolen, so to achieve security you must build-up, team-up, or have tames to guard your stash. Death is permanent, and you can even knock out, capture, and force-feed other players to use them for your own purposes, such as extracting their blood to for transfusions, harvesting their fecal matter to use as fertilizer, or using them as food for your carnivorous tames! The mysterious ARK is a formidable and imposing environment, composed of many natural and unnatural structures, above-ground, below-ground, and underwater. By fully exploring its secrets, you’ll find the most exotic procedurally randomized creatures and rare blueprints. Also to be found are Explorer Notes that are dynamically updated into the game, written by previous human denizens of the ARK from across the millennia, creatively detailing the creatures and backstory of the ARK and its creatures. Fully develop your in-game ARK-map through exploration, write custom points of interest onto it, and craft a Compass or GPS coordinates to aid exploring with other players, whom you can communicate with via proximity text &amp; voice chat, or long-distance radio. Construct &amp; draw in-game signs for other players to help them or lead them astray... And yet.. how do you ultimately challenge the Creators and Conquer the ARK? A definitive end-game is planned. On the 100+ player servers, your character, everything you built, and your tames, stay in-game even when you leave. You can even physically travel your character and items between the network of ARK's by accessing the Obelisks and uploading (or downloading) your data from the Steam Economy! A galaxy of ARKs, each slightly different than the previous, to leave your mark on and conquer, one at a time -- special official ARKs will be unveiled on the World-map for limited times in singular themed events with corresponding limited-run items! Furthermore, you can now design or randomize your own unique 'Procedurally Generated ARKs', for infinite replayability and endless surprises. You can play single-player local games, and bring your character and items between unofficial player-hosted servers, back and forth from singleplayer to multiplayer. Mod the game, with full Steam Workshop support and customized Unreal Engine 4 editor. See how we built our ARK using our maps and assets as an example. Host your own server and configure your ARK precisely to your liking. We want to see what you create! The over-the-top hyper real imagery of the ARK its creatures is brought to expressive life using a highly-customized Unreal Engine 4, with fully dynamic lighting &amp; global illumination, weather systems (rain, fog, snow, etc) &amp; true-to-life volumetric cloud simulation, and the latest in advanced DirectX11 and DirectX12 rendering techniques. Music by award-winning composer of 'Ori and the Blind Forest', Gareth Coker!","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Russian', 'Portuguese - Brazil', 'Simplified Chinese', 'Czech', 'Danish', 'Dutch', 'Hungarian', 'Polish', 'Swedish', 'Thai', 'Traditional Chinese', 'Turkish', 'Ukrainian', 'Finnish', 'Japanese', 'Korean']",https://cdn.akamai.steamstatic.com/steam/apps/346110/header.jpg?t=1655137924,http://www.playark.com,True,True,True,Studio Wildcard,"singleplayer,multiplayer,mmo,coop,steamachievements,fullcontrollersupport,steamworkshop,steamcloud,valveanticheatenabled,includesleveleditor,remoteplayontablet","action,adventure,indie,mmo,rpg",0.823832523
29,Tom Clancy's Rainbow Six Siege,"Dec 1, 2015",19.99,"Master the art of destruction and gadgetry in Tom Clancy’s Rainbow Six Siege. Face intense close quarters combat, high lethality, tactical decision making, team play and explosive action within every moment. Experience a new era of fierce firefights and expert strategy born from the rich legacy of past Tom Clancy's Rainbow Six games. Engage in a brand-new style of assault using an unrivaled level of destruction and gadgetry. On defense, coordinate with your team to transform your environments into strongholds. Trap, fortify and create defensive systems to prevent being breached by the enemy. On attack, lead your team through narrow corridors, barricaded doorways and reinforced walls. Combine tactical maps, observation drones, rappelling and more to plan, attack and defuse every situation. Choose from dozens of highly trained, Special Forces operators from around the world. Deploy the latest technology to track enemy movement. Shatter walls to open new lines of fire. Breach ceilings and floors to create new access points. Employ every weapon and gadget from your deadly arsenal to locate, manipulate and destroy your enemies and the environment around them. Experience new strategies and tactics as Rainbow Six Siege evolves over time. Change the rules of Siege with every update that includes new operators, weapons, gadgets and maps. Evolve alongside the ever-changing landscape with your friends and become the most experienced and dangerous operators out there. Compete against others from around the world in ranked match play. Grab your best squad and join the competitive community in weekly tournaments or watch the best professional teams battle it out in the Rainbow Six Siege Pro League.","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Czech', 'Dutch', 'Japanese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Traditional Chinese', 'Simplified Chinese', 'Turkish', 'Thai']",https://cdn.akamai.steamstatic.com/steam/apps/359550/header.jpg?t=1655223333,http://rainbow6.ubi.com/,True,False,False,Ubisoft Montreal,"singleplayer,multiplayer,pvp,onlinepvp,coop,onlinecoop,steamtradingcards,inapppurchases,partialcontrollersupport,remoteplayonphone,remoteplayontablet",action,0.870278359
30,Hollow Knight,"Feb 24, 2017",14.99,"Hollow Knight Expands with Free Content Godmaster - Take your place amongst the Gods. New Characters and Quest. New Boss Fights. Available Now! Lifeblood - A Kingdom Upgraded! New Boss. Upgraded Bosses. Tweaks and Refinements across the whole game. The Grimm Troupe - Light the Nightmare Lantern. Summon the Troupe. New Major Quest. New Boss Fights. New Charms. New Enemies. New Friends. Hidden Dreams - Mighty new foes emerge! New Boss fights. New Upgrades. New Music. Brave the Depths of a Forgotten Kingdom Beneath the fading town of Dirtmouth sleeps an ancient, ruined kingdom. Many are drawn below the surface, searching for riches, or glory, or answers to old secrets. Hollow Knight is a classically styled 2D action adventure across a vast interconnected world. Explore twisting caverns, ancient cities and deadly wastes; battle tainted creatures and befriend bizarre bugs; and solve ancient mysteries at the kingdom's heart. Game Features Classic side-scrolling action, with all the modern trimmings. Tightly tuned 2D controls. Dodge, dash and slash your way through even the most deadly adversaries. Explore a vast interconnected world of forgotten highways, overgrown wilds and ruined cities. Forge your own path! The world of Hallownest is expansive and open. Choose which paths you take, which enemies you face and find your own way forward. Evolve with powerful new skills and abilities! Gain spells, strength and speed. Leap to new heights on ethereal wings. Dash forward in a blazing flash. Blast foes with fiery Soul! Equip Charms! Ancient relics that offer bizarre new powers and abilities. Choose your favourites and make your journey unique! An enormous cast of cute and creepy characters all brought to life with traditional 2D frame-by-frame animation. Over 130 enemies! 30 epic bosses! Face ferocious beasts and vanquish ancient knights on your quest through the kingdom. Track down every last twisted foe and add them to your Hunter's Journal! Leap into minds with the Dream Nail. Uncover a whole other side to the characters you meet and the enemies you face. Beautiful painted landscapes, with extravagant parallax, give a unique sense of depth to a side-on world. Chart your journey with extensive mapping tools. Buy compasses, quills, maps and pins to enhance your understanding of Hollow Knight’s many twisting landscapes. A haunting, intimate score accompanies the player on their journey, composed by Christopher Larkin. The score echoes the majesty and sadness of a civilisation brought to ruin. Complete Hollow Knight to unlock Steel Soul Mode, the ultimate challenge! An Evocative Hand-Crafted World The world of Hollow Knight is brought to life in vivid, moody detail, its caverns alive with bizarre and terrifying creatures, each animated by hand in a traditional 2D style. Every new area you’ll discover is beautifully unique and strange, teeming with new creatures and characters. Take in the sights and uncover new wonders hidden off of the beaten path. If you like classic gameplay, cute but creepy characters, epic adventure and beautiful, gothic worlds, then Hollow Knight awaits!","['English', 'French', 'German', 'Spanish - Spain', 'Korean', 'Simplified Chinese', 'Italian', 'Portuguese - Brazil', 'Russian', 'Japanese']",https://cdn.akamai.steamstatic.com/steam/apps/367520/header.jpg?t=1625363925,http://hollowknight.com,True,True,True,Team Cherry,"singleplayer,steamachievements,fullcontrollersupport,steamtradingcards,steamcloud,remoteplayonphone,remoteplayontablet,remoteplayontv","action,adventure,indie",0.971243794
31,DARK SOULS III,"Apr 11, 2016",59.99,"We are currently in the process of restoring the online servers for the DARK SOULS series on PC. We plan to restore online service for each game progressively, bringing back servers for DARK SOULS™ III once we complete the necessary work to correct the problem. We will provide additional updates as soon as the restoration schedule is finalized. We want to thank all our players for your patience and understanding as we work to fix this issue. Get the DARK SOULS™ III Season Pass now and challenge yourself with all the available content! Winner of gamescom award 2015 'Best RPG' and over 35 E3 2015 Awards and Nominations. DARK SOULS™ III continues to push the boundaries with the latest, ambitious chapter in the critically-acclaimed and genre-defining series. As fires fade and the world falls into ruin, journey into a universe filled with more colossal enemies and environments. Players will be immersed into a world of epic atmosphere and darkness through faster gameplay and amplified combat intensity. Fans and newcomers alike will get lost in the game hallmark rewarding gameplay and immersive graphics. Now only embers remain… Prepare yourself once more and Embrace The Darkness!","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Polish', 'Russian', 'Portuguese - Brazil', 'Simplified Chinese', 'Traditional Chinese', 'Japanese', 'Korean']",https://cdn.akamai.steamstatic.com/steam/apps/374320/header.jpg?t=1653584490,https://en.bandainamcoent.eu/dark-souls/dark-souls-iii,True,False,False,FromSoftware Inc.,"singleplayer,multiplayer,coop,steamachievements,fullcontrollersupport,steamtradingcards,remoteplayonphone,remoteplayontablet,remoteplayontv",action,0.936297606
32,Fallout 4,"Nov 9, 2015",19.99,"Bethesda Game Studios, the award-winning creators of Fallout 3 and The Elder Scrolls V: Skyrim, welcome you to the world of Fallout 4 – their most ambitious game ever, and the next generation of open-world gaming. As the sole survivor of Vault 111, you enter a world destroyed by nuclear war. Every second is a fight for survival, and every choice is yours. Only you can rebuild and determine the fate of the Wasteland. Welcome home. Key Features: Freedom and Liberty! Do whatever you want in a massive open world with hundreds of locations, characters, and quests. Join multiple factions vying for power or go it alone, the choices are all yours. You’re S.P.E.C.I.A.L! Be whoever you want with the S.P.E.C.I.A.L. character system. From a Power Armored soldier to the charismatic smooth talker, you can choose from hundreds of Perks and develop your own playstyle. Super Deluxe Pixels! An all-new next generation graphics and lighting engine brings to life the world of Fallout like never before. From the blasted forests of the Commonwealth to the ruins of Boston, every location is packed with dynamic detail. Violence and V.A.T.S.! Intense first or third person combat can also be slowed down with the new dynamic Vault-Tec Assisted Targeting System (V.A.T.S) that lets you choose your attacks and enjoy cinematic carnage. Collect and Build! Collect, upgrade, and build thousands of items in the most advanced crafting system ever. Weapons, armor, chemicals, and food are just the beginning - you can even build and manage entire settlements.","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Polish', 'Portuguese - Brazil', 'Russian', 'Traditional Chinese', 'Japanese']",https://cdn.akamai.steamstatic.com/steam/apps/377160/header.jpg?t=1650909928,http://www.fallout4.com,True,False,False,Bethesda Game Studios,"singleplayer,steamachievements,fullcontrollersupport,steamcloud,remoteplayonphone,remoteplayontablet,remoteplayontv",rpg,0.811946785
33,Dead by Daylight,"Jun 14, 2016",7.99,"Death Is Not an Escape. Dead by Daylight is a multiplayer (4vs1) horror game where one player takes on the role of the savage Killer, and the other four players play as Survivors, trying to escape the Killer and avoid being caught, tortured and killed. Survivors play in third-person and have the advantage of better situational awareness. The Killer plays in first-person and is more focused on their prey. The Survivors' goal in each encounter is to escape the Killing Ground without getting caught by the Killer - something that sounds easier than it is, especially when the environment changes every time you play. More information about the game is available at Key Features • Survive Together… Or Not - Survivors can either cooperate with the others or be selfish. Your chance of survival will vary depending on whether you work together as a team or if you go at it alone. Will you be able to outwit the Killer and escape their Killing Ground? • Where Am I? - Each level is procedurally generated, so you’ll never know what to expect. Random spawn points mean you will never feel safe as the world and its danger change every time you play. • A Feast for Killers - Dead by Daylight draws from all corners of the horror world. As a Killer you can play as anything from a powerful Slasher to terrifying paranormal entities. Familiarize yourself with your Killing Grounds and master each Killer’s unique power to be able to hunt, catch and sacrifice your victims. • Deeper and Deeper - Each Killer and Survivor has their own deep progression system and plenty of unlockables that can be customized to fit your own personal strategy. Experience, skills and understanding of the environment are key to being able to hunt or outwit the Killer. • Real People, Real Fear - The procedural levels and real human reactions to pure horror makes each game session an unexpected scenario. You will never be able to tell how it’s going to turn out. Ambience, music, and chilling environments combine into a terrifying experience. With enough time, you might even discover what’s hiding in the fog. WARNING: PHOTOSENSITIVITY/EPILEPSY SEIZURES - READ THIS NOTICE BEFORE PLAYING A very small percentage of people may experience epileptic seizures or blackouts when exposed to certain kinds of flashing lights or light patterns. These persons, or even people who have no history of seizures or epilepsy, may experience epileptic symptoms or seizures while playing video games. If you or any of your relatives has an epileptic condition or has had seizures of any kind, consult your physician before playing any video game. IMMEDIATELY DISCONTINUE use and consult a physician if you or your child experience any of the following symptoms: dizziness, altered vision, eye or muscle twitching, involuntary movements, loss of awareness, disorientation, or convulsions. Parents should watch for or ask their children about the above symptoms. You may reduce risk of photosensitive epileptic seizures by taking the following precautions: sit farther from the screen, use a smaller screen, play in a well-lit room, do not play when you are drowsy or fatigued.","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Russian', 'Simplified Chinese', 'Portuguese - Brazil', 'Thai', 'Traditional Chinese', 'Japanese', 'Korean', 'Polish', 'Spanish - Latin America', 'Turkish']",https://cdn.akamai.steamstatic.com/steam/apps/381210/header.jpg?t=1658761787,http://www.deadbydaylight.com,True,False,False,Behaviour Interactive Inc.,"multiplayer,pvp,onlinepvp,coop,onlinecoop,crossplatformmultiplayer,steamachievements,fullcontrollersupport,steamtradingcards,steamcloud,remoteplayonphone,remoteplayontablet,remoteplayontv",action,0.8141389
